AnimalID,Name,OutcomeType,AnimalType,AgeuponOutcome,Breed,Color,Quality,Sex,HairType,Mix,BreedGroup,MultiColored,Hour,Minute,Second,Year,Month,Day,LifeStage,DayPeriod
A673098,0,2,0,1826,6,13,1,1,0,1,3,0,18,31,0,2014,03,07,0,0
A688593,0,2,0,4381,15,9,2,1,1,1,4,0,12,56,0,2014,12,31,0,0
A665633,1,3,0,91,54,0,2,1,0,1,1,0,15,40,0,2013,10,24,1,1
A671169,1,1,1,6571,1,18,2,1,4,1,1,0,17,37,0,2014,01,20,0,0
A653248,0,0,0,331,17,5,1,1,0,1,6,0,18,39,0,2014,03,11,1,0
A676202,0,0,0,4746,53,9,0,0,0,1,4,0,17,24,0,2014,04,07,0,0
A719057,0,0,0,366,36,17,2,0,1,1,3,0,17,25,0,2016,01,20,0,0
A700577,1,3,1,8,1,5,3,2,1,1,1,0,15,8,0,2015,04,16,1,1
A670980,1,1,0,181,2,5,2,0,0,1,1,0,17,26,0,2014,01,22,1,0
A718148,1,3,1,91,1,5,1,1,1,0,1,0,13,28,0,2015,12,24,1,1
A680872,0,2,1,61,1,11,0,0,1,1,1,0,13,39,0,2014,08,17,1,1
A711576,0,3,1,61,1,11,2,0,1,1,1,0,14,27,0,2015,10,07,1,1
A683043,0,0,0,6206,15,19,1,1,1,1,4,0,13,2,0,2014,07,07,0,1
A692033,0,1,0,1096,95,9,0,0,0,1,3,0,9,47,0,2015,09,18,0,0
A717408,0,2,0,61,11,9,1,1,0,1,0,0,17,53,0,2015,12,11,1,0
A714063,0,2,1,61,1,7,1,1,1,1,1,0,15,42,0,2015,10,24,1,1
A686494,1,2,1,151,1,43,1,1,1,1,1,0,17,2,0,2014,09,02,1,0
A686205,1,3,1,2556,1,9,3,2,1,1,1,0,9,0,0,2014,08,19,0,0
A715111,0,2,1,61,1,11,0,0,1,1,1,0,14,34,0,2015,12,12,1,1
A678864,0,0,0,1096,4,16,0,0,0,1,3,0,18,7,0,2014,05,14,0,0
A700297,1,3,1,3,1,15,2,1,1,1,1,0,17,39,0,2015,04,11,1,0
A717467,0,3,1,366,1,5,1,1,1,1,1,0,14,30,0,2015,12,28,0,1
A701226,1,3,1,22,1,7,3,2,1,1,1,0,18,24,0,2015,04,25,1,0
A695249,0,2,0,1461,30,0,0,0,0,1,5,0,11,47,0,2015,01,18,0,0
A676067,1,4,0,1096,15,4,2,1,1,1,4,0,7,57,0,2014,04,05,0,0
A677985,1,2,0,301,2,2,1,1,0,1,1,0,14,19,0,2014,05,19,1,1
A694311,1,3,0,3,2,13,2,1,0,1,1,0,12,12,0,2014,12,27,1,0
A664933,0,2,0,731,17,4,0,0,0,1,6,0,17,9,0,2013,10,31,0,0
A685780,1,3,1,22,1,19,2,0,1,1,1,0,18,28,0,2014,08,12,1,0
A687959,1,3,1,366,1,7,2,1,5,0,1,0,9,0,0,2014,09,14,0,0
A682099,0,0,0,5111,23,9,2,1,0,1,4,0,14,38,0,2014,06,26,0,1
A623403,0,2,1,5111,1,11,0,0,1,1,1,0,18,33,0,2014,02,01,0,0
A664296,0,3,1,31,1,7,2,0,5,1,1,0,11,11,0,2013,10,12,1,0
A674356,0,3,1,301,1,18,1,1,1,1,1,0,11,15,0,2014,03,26,1,0
A716594,0,2,1,91,1,5,0,0,1,1,1,0,17,59,0,2015,12,23,1,0
A718142,1,3,1,731,1,7,0,0,1,1,1,0,14,29,0,2016,01,08,0,1
A693296,1,3,1,181,1,2,2,0,1,1,1,0,9,0,0,2014,12,06,1,0
A662918,0,2,0,211,15,17,0,0,1,1,4,0,17,1,0,2013,12,16,1,0
A698514,0,0,0,731,13,5,0,0,0,1,0,0,16,22,0,2015,03,16,0,1
A689643,0,2,0,731,2,12,0,0,0,1,1,0,18,1,0,2014,11,21,0,0
A691333,0,3,0,366,40,9,0,0,0,1,2,0,13,44,0,2014,11,11,0,1
A656094,0,2,1,366,1,14,1,1,1,1,1,0,10,50,0,2013,10,24,0,0
A671476,0,3,1,2191,16,2,1,1,0,1,1,0,8,12,0,2014,02,05,0,0
A703563,0,3,0,241,122,5,0,0,0,1,1,0,14,21,0,2015,11,28,1,1
A697081,1,1,1,731,1,7,2,0,1,1,1,0,13,32,0,2015,02,17,0,1
A710528,1,3,1,151,1,7,0,0,1,1,1,0,9,0,0,2015,08,25,1,0
A713355,0,0,0,4746,28,23,1,1,0,1,2,0,17,1,0,2015,10,08,0,0
A679765,0,0,0,1096,19,17,0,0,0,1,7,0,17,36,0,2014,05,29,0,0
A717348,1,3,1,366,1,7,1,1,1,1,1,0,19,19,0,2015,12,14,0,0
A538342,0,2,0,2921,15,8,1,1,1,1,4,0,14,59,0,2015,11,27,0,1
A674959,1,3,1,1826,1,5,2,0,1,1,1,0,13,29,0,2014,03,22,0,1
A704457,1,2,1,61,1,2,0,0,1,1,1,0,17,37,0,2015,06,09,1,0
A697056,0,3,0,2921,78,20,0,0,0,0,4,0,14,24,0,2015,02,20,0,1
A698648,0,4,0,3651,17,4,1,1,0,1,6,0,10,8,0,2015,03,31,0,0
A716209,0,0,0,366,45,13,1,1,0,1,1,0,16,44,0,2015,11,16,0,1
A715029,0,0,0,366,13,5,0,0,0,1,0,0,18,4,0,2015,10,31,0,0
A704302,1,3,0,366,15,4,1,1,1,1,4,0,18,25,0,2015,06,08,0,0
A682413,1,3,1,61,1,2,2,0,1,1,1,0,13,37,0,2014,07,02,1,1
A717590,0,0,0,731,2,5,0,0,0,1,1,0,13,25,0,2016,01,05,0,1
A668234,0,2,1,31,1,11,2,0,1,0,1,0,13,5,0,2013,12,30,1,1
A685338,0,3,0,1826,53,5,2,0,0,1,4,0,11,5,0,2014,08,09,0,0
A706316,0,2,1,91,1,5,0,0,1,1,1,0,19,22,0,2015,09,07,1,0
A676705,1,3,1,22,1,6,2,1,5,1,1,0,16,30,0,2014,04,30,1,1
A710609,0,2,1,61,1,14,1,1,1,1,1,0,14,23,0,2015,10,11,1,1
A670859,1,3,1,731,1,11,0,0,1,1,1,0,9,53,0,2014,01,16,0,0
A708871,0,2,0,366,17,5,0,0,0,1,6,0,13,46,0,2015,09,09,0,1
A713814,1,3,1,211,1,5,3,2,1,1,1,0,9,0,0,2015,10,14,1,0
A663980,0,3,1,181,1,5,1,1,1,1,1,0,16,39,0,2013,10,02,1,1
A708354,1,3,1,15,1,11,3,2,1,0,1,0,14,40,0,2015,07,26,1,1
A713176,0,2,1,121,1,2,2,1,4,1,1,0,17,47,0,2016,01,09,1,0
A679842,0,0,0,2921,15,4,1,1,1,1,4,0,17,26,0,2014,05,31,0,0
A682422,1,3,0,121,17,0,2,0,0,1,6,0,18,42,0,2014,07,04,1,0
A714005,0,2,1,61,1,11,1,1,1,1,1,0,19,46,0,2015,10,18,1,0
A688562,0,0,0,1826,95,9,2,1,0,1,3,0,16,8,0,2014,09,22,0,1
A698633,0,3,1,3651,1,5,0,0,4,1,1,0,14,54,0,2015,04,07,0,1
A703273,0,2,1,91,1,11,0,0,1,1,1,0,11,11,0,2015,07,23,1,0
A703246,0,2,1,61,1,18,2,1,1,1,1,0,18,6,0,2015,05,26,1,0
A701146,1,2,0,61,22,20,1,1,0,1,7,0,9,52,0,2015,06,25,1,0
A687434,0,2,1,61,1,5,1,1,1,1,1,0,17,0,0,2014,10,12,1,0
A651630,0,2,0,2191,17,4,1,1,0,1,6,0,15,13,0,2013,12,31,0,1
A674672,1,0,0,2,2,12,2,1,0,1,1,0,13,35,0,2014,03,17,1,1
A675310,1,3,1,3,1,2,2,1,1,1,1,0,13,24,0,2014,03,26,1,1
A664564,0,2,0,61,17,5,1,1,0,1,6,0,17,41,0,2013,10,10,1,0
A697235,0,2,0,1096,68,5,1,1,0,1,7,0,15,53,0,2015,04,23,0,1
A693210,1,2,0,1096,76,4,0,0,0,1,2,0,12,49,0,2014,12,08,0,0
A704611,1,3,1,8,1,7,3,2,1,1,1,0,19,6,0,2015,06,06,1,0
A714726,0,3,0,366,15,0,2,0,1,1,4,0,0,0,0,2015,11,01,0,2
A713063,1,3,0,366,17,4,1,1,0,1,6,0,16,26,0,2015,10,08,0,1
A695904,0,3,0,211,31,17,0,0,0,1,0,0,11,30,0,2015,07,01,1,0
A705750,0,3,0,1826,2,8,2,0,0,1,1,0,11,16,0,2015,07,05,0,0
A683813,0,2,0,1461,15,5,1,1,1,1,4,0,17,32,0,2014,07,26,0,0
A627019,0,3,0,1096,17,4,0,0,0,1,6,0,16,21,0,2014,10,30,0,1
A675145,1,1,1,731,1,5,3,2,1,0,1,0,12,12,0,2014,03,24,0,0
A688636,0,2,0,1096,15,5,0,0,1,1,4,0,17,58,0,2014,10,09,0,0
A706444,1,3,0,61,2,5,2,1,0,1,1,0,12,1,0,2015,06,29,1,0
A720411,0,0,1,731,1,5,0,0,1,1,1,0,14,15,0,2016,02,13,0,1
A702397,0,2,1,61,1,6,2,1,1,1,1,0,13,39,0,2015,05,25,1,1
A696340,1,3,1,91,1,5,3,2,1,1,1,0,9,0,0,2015,02,04,1,0
A675939,1,3,1,4,1,7,2,0,1,1,1,0,15,13,0,2014,04,02,1,1
A711728,1,3,1,15,116,37,2,1,0,1,1,0,0,0,0,2015,09,11,1,2
A675505,0,2,1,1461,1,5,0,0,1,1,1,0,11,28,0,2014,04,01,0,0
A709351,1,3,1,731,1,5,1,1,1,1,1,0,9,0,0,2015,08,08,0,0
A693943,0,2,0,366,38,29,0,0,0,1,0,0,8,40,0,2014,12,28,0,0
A708230,0,2,0,1096,48,9,0,0,0,1,7,0,17,21,0,2016,01,10,0,0
A704404,0,2,1,61,1,7,0,0,1,1,1,0,17,31,0,2015,07,02,1,0
A709593,1,4,1,8,1,11,3,2,1,1,1,0,11,37,0,2015,08,11,1,0
A708156,0,2,0,1096,15,9,1,1,1,1,4,0,16,35,0,2015,08,21,0,1
A682947,0,2,1,121,1,5,1,1,5,1,1,0,14,32,0,2014,11,02,1,1
A683709,1,2,0,181,22,5,1,1,0,1,7,0,19,11,0,2014,07,19,1,0
A668078,0,2,1,181,1,5,1,1,1,1,1,0,18,15,0,2014,01,11,1,0
A707972,1,3,1,7,1,7,3,2,1,1,1,0,12,58,0,2015,07,21,1,0
A706895,0,0,0,1826,13,5,0,0,0,1,0,0,19,32,0,2015,07,06,0,0
A687092,0,2,1,61,1,11,0,0,1,1,1,0,16,27,0,2014,09,26,1,1
A720419,0,3,0,5476,19,17,0,0,0,0,7,0,18,36,0,2016,02,15,0,0
A693562,1,1,0,731,2,35,0,0,0,1,1,0,16,0,0,2014,12,19,0,1
A708044,1,3,0,1096,92,8,0,0,0,1,4,0,15,22,0,2015,07,26,0,1
A672845,0,0,1,5476,79,7,0,0,0,1,1,0,14,36,0,2015,07,05,0,1
A690551,0,3,1,731,1,6,2,0,1,1,1,0,14,49,0,2014,10,24,0,1
A678581,0,2,1,91,1,9,0,0,1,1,1,0,14,35,0,2014,07,17,1,1
A686530,0,2,0,366,31,9,0,0,0,1,0,0,18,4,0,2014,09,17,0,0
A704492,1,3,0,31,17,45,2,0,0,1,6,0,16,4,0,2015,06,05,1,1
A684870,1,3,1,22,1,7,2,0,1,1,1,0,19,11,0,2014,07,29,1,0
A704557,0,2,0,731,43,0,0,0,0,1,7,0,17,45,0,2015,06,12,0,0
A686980,1,2,0,61,15,0,1,1,1,1,4,0,18,50,0,2014,09,04,1,0
A696482,1,3,0,366,95,9,0,0,0,1,3,0,17,31,0,2015,02,09,0,0
A669179,1,3,0,61,17,4,2,0,0,1,6,0,11,47,0,2013,12,18,1,0
A673128,0,0,0,731,13,5,1,1,0,1,0,0,11,41,0,2015,11,04,0,0
A666110,0,2,0,731,82,0,1,1,0,1,3,0,16,37,0,2015,01,17,0,1
A707952,1,3,0,366,7,5,1,1,0,1,4,0,16,22,0,2015,07,24,0,1
A673339,0,2,0,1096,6,19,0,0,0,1,3,0,18,7,0,2014,03,01,0,0
A709365,0,2,1,61,1,7,0,0,1,1,1,0,16,24,0,2015,09,12,1,1
A677266,0,3,0,1461,103,13,1,1,1,1,6,0,12,44,0,2014,04,26,0,0
A698794,0,2,0,366,2,5,1,1,0,1,1,0,17,26,0,2015,09,20,0,0
A683865,0,2,1,61,1,7,1,1,1,1,1,0,12,56,0,2014,08,10,1,0
A672416,0,3,0,31,58,17,2,1,0,1,5,0,15,8,0,2014,02,12,1,1
A679814,0,2,1,61,1,7,0,0,1,1,1,0,17,38,0,2014,07,08,1,0
A672091,1,1,0,731,31,13,2,1,0,1,0,0,10,58,0,2014,02,04,0,0
A681643,1,1,1,3651,1,9,0,0,1,1,1,0,10,13,0,2014,06,19,0,0
A705181,1,3,1,29,1,5,2,1,1,1,1,0,14,32,0,2015,06,14,1,1
A681018,0,3,0,366,53,9,2,1,0,1,4,0,12,12,0,2014,06,16,0,0
A696927,1,3,1,731,1,6,3,2,1,1,1,0,9,0,0,2015,02,15,0,0
A516260,0,1,0,3651,2,4,1,1,0,1,1,0,10,42,0,2016,02,12,0,0
A684873,0,3,1,1096,1,11,0,0,1,1,1,0,13,39,0,2014,08,12,0,1
A691080,1,3,0,366,15,0,2,1,1,1,4,0,14,16,0,2014,11,02,0,1
A719748,0,3,0,366,19,17,2,0,0,1,7,0,14,35,0,2016,02,07,0,1
A694865,0,3,0,61,7,5,2,1,1,1,4,0,15,6,0,2015,01,06,1,1
A700397,0,2,0,731,41,9,1,1,0,1,1,0,19,10,0,2015,05,03,0,0
A647169,0,0,0,731,13,5,0,0,0,1,0,0,15,37,0,2013,12,02,0,1
A702339,0,0,0,366,57,9,2,0,0,1,2,0,11,8,0,2015,10,10,0,0
A666732,0,2,0,61,24,5,0,0,0,1,6,0,12,1,0,2013,11,16,1,0
A708996,0,2,1,1096,1,7,0,0,1,1,1,0,17,57,0,2015,10,03,0,0
A705776,0,3,1,366,1,7,2,1,1,1,1,0,19,13,0,2015,06,23,0,0
A707447,1,3,1,22,1,7,2,0,4,1,1,0,13,50,0,2015,07,13,1,1
A672576,1,2,0,731,13,0,0,0,0,0,0,0,17,18,0,2014,02,16,0,0
A676987,0,2,0,366,13,45,1,1,0,1,0,0,15,2,0,2015,06,16,0,1
A708895,0,2,1,61,1,5,0,0,1,1,1,0,17,0,0,2015,08,13,1,0
A642325,0,2,0,1096,13,13,0,0,0,1,0,0,12,41,0,2014,05,26,0,0
A623561,0,0,0,2191,2,2,0,0,0,1,1,0,11,56,0,2015,11,02,0,0
A708307,0,3,1,61,1,5,2,1,1,1,1,0,14,45,0,2015,08,06,1,1
A689626,1,1,1,31,1,9,2,1,1,1,1,0,8,30,0,2014,10,08,1,0
A720590,1,3,0,4381,15,9,2,1,1,1,4,0,14,14,0,2016,02,16,0,1
A691959,1,2,1,61,1,9,1,1,1,1,1,0,19,12,0,2014,12,06,1,0
A671864,0,0,0,3651,87,41,0,0,0,1,6,0,16,37,0,2014,01,31,0,1
A674943,1,3,1,2,1,15,2,1,1,1,1,0,16,22,0,2014,03,20,1,1
A714010,1,1,1,31,1,7,2,0,1,1,1,0,17,21,0,2015,10,16,1,0
A660095,0,3,0,731,2,9,1,1,0,1,1,0,17,28,0,2014,12,04,0,0
A622169,0,0,0,1096,2,5,0,0,0,1,1,0,13,20,0,2015,04,27,0,1
A665923,0,0,0,366,13,8,1,1,0,1,0,0,15,0,0,2013,11,04,0,1
A720289,0,0,0,5476,17,8,2,0,0,1,6,0,14,0,0,2016,02,06,0,1
A712427,0,2,0,91,35,5,0,0,0,1,4,0,17,4,0,2015,09,27,1,0
A711079,0,1,0,2191,2,4,2,1,0,1,1,0,13,48,0,2015,09,28,0,1
A668911,1,3,1,31,1,5,2,0,1,1,1,0,13,44,0,2013,12,13,1,1
A682742,1,3,1,731,1,7,1,1,1,1,1,0,13,52,0,2014,07,06,0,1
A701763,0,2,0,366,4,9,1,1,0,1,3,0,17,8,0,2015,05,11,0,0
A702518,0,0,0,4381,17,5,2,0,0,1,6,0,14,6,0,2015,05,15,0,1
A693361,1,2,0,1461,40,5,0,0,0,1,2,0,18,29,0,2014,12,10,0,0
A678184,0,0,0,5476,36,9,1,1,0,1,3,0,16,31,0,2014,05,05,0,1
A658690,0,2,0,366,2,5,1,1,0,1,1,0,12,58,0,2013,10,19,0,0
A699157,0,0,0,4746,7,17,2,0,0,1,4,0,16,36,0,2015,03,25,0,1
A668253,0,2,0,4381,44,0,1,1,0,1,0,0,18,31,0,2013,12,13,0,0
A666439,0,3,0,731,53,9,1,1,0,0,4,0,11,43,0,2013,11,05,0,0
A699973,1,3,0,181,6,5,1,1,0,1,3,0,11,40,0,2015,04,09,1,0
A699887,1,3,1,366,1,5,2,0,1,1,1,0,9,0,0,2015,04,04,0,0
A683191,0,3,0,61,13,5,2,0,0,1,0,0,14,27,0,2014,07,18,1,1
A681479,1,3,0,61,12,17,2,0,0,1,1,0,12,34,0,2014,06,22,1,0
A663324,0,1,1,61,1,15,1,1,1,1,1,0,15,58,0,2013,10,13,1,1
A692195,0,2,1,4381,1,18,1,1,1,1,1,0,14,32,0,2014,11,21,0,1
A683606,0,2,1,61,1,7,1,1,1,1,1,0,18,46,0,2014,07,16,1,0
A708098,0,2,0,366,17,5,0,0,0,1,6,0,13,37,0,2015,08,12,0,1
A709308,0,0,1,731,1,5,0,0,5,1,1,0,17,32,0,2015,08,20,0,0
A694220,1,3,1,366,1,7,1,1,1,1,1,0,9,0,0,2014,12,23,0,0
A669644,0,0,0,151,38,12,2,0,0,1,0,0,16,27,0,2014,01,03,1,1
A668614,1,3,0,2191,7,0,2,1,0,1,4,0,15,2,0,2013,12,09,0,1
A705684,1,3,1,61,1,5,1,1,1,1,1,0,16,44,0,2015,06,24,1,1
A705595,0,3,0,731,2,12,2,0,0,1,1,0,13,29,0,2015,07,19,0,1
A697165,0,2,0,61,17,9,1,1,0,1,6,0,0,0,0,2015,05,03,1,2
A680414,0,2,1,61,1,6,0,0,1,1,1,0,11,16,0,2014,07,08,1,0
A503371,0,0,0,2556,17,16,1,1,0,0,6,0,11,15,0,2015,02,03,0,0
A661696,1,3,1,91,1,7,0,0,1,1,1,0,12,26,0,2013,10,20,1,0
A698479,0,3,0,366,2,2,0,0,0,1,1,0,15,38,0,2015,03,29,0,1
A681440,0,2,0,211,37,9,1,1,0,1,5,0,17,37,0,2014,06,20,1,0
A674425,0,1,0,2921,48,17,1,1,0,1,7,0,19,4,0,2014,03,12,0,0
A673594,0,2,0,731,38,9,1,1,0,1,0,0,18,47,0,2014,03,09,0,0
A667723,0,3,0,61,39,27,2,0,0,1,0,0,7,58,0,2013,11,26,1,0
A697066,0,2,1,2921,29,24,1,1,0,1,1,0,19,19,0,2015,06,07,0,0
A679261,0,2,1,1096,1,7,0,0,1,1,1,0,17,31,0,2014,07,26,0,0
A700901,0,0,0,3651,3,9,0,0,0,1,2,0,14,34,0,2015,04,21,0,1
A676755,1,2,0,61,36,17,0,0,0,1,3,0,17,0,0,2014,04,18,1,0
A678321,0,2,0,2191,13,27,0,0,0,1,0,0,9,12,0,2014,11,19,0,0
A654355,0,1,0,366,13,4,0,0,0,1,0,0,17,17,0,2013,10,28,0,0
A664638,0,3,1,31,1,43,2,1,4,1,1,0,18,48,0,2013,10,09,1,0
A670582,0,3,1,1826,67,21,0,0,0,1,1,0,16,6,0,2014,01,19,0,1
A707937,0,2,0,4746,15,5,0,0,1,1,4,0,11,31,0,2015,07,25,0,0
A676018,0,2,0,181,15,9,1,1,4,1,4,0,17,42,0,2014,04,08,1,0
A712679,0,2,1,91,1,7,0,0,4,1,1,0,13,33,0,2015,12,08,1,1
A685588,0,2,1,61,1,14,1,1,1,1,1,0,13,44,0,2014,08,31,1,1
A718970,0,0,1,241,1,2,1,1,1,1,1,0,17,20,0,2016,01,11,1,0
A717057,0,2,0,366,85,0,0,0,0,1,4,0,18,12,0,2015,12,07,0,0
A718528,0,2,0,366,15,8,1,1,1,1,4,0,14,29,0,2016,01,07,0,1
A692634,1,3,1,3,1,15,3,2,1,1,1,0,11,47,0,2014,11,24,1,0
A697725,0,2,1,61,1,6,1,1,1,1,1,0,18,8,0,2015,03,15,1,0
A701421,0,2,1,1461,1,11,0,0,1,1,1,0,12,39,0,2015,05,04,0,0
A685773,0,3,0,1096,2,0,2,1,0,1,1,0,15,1,0,2014,09,05,0,1
A708214,0,2,0,366,41,9,1,1,0,1,1,0,13,10,0,2015,07,28,0,1
A719395,0,2,0,1461,89,9,1,1,0,1,1,0,18,11,0,2016,01,23,0,0
A675127,1,3,1,366,1,3,2,1,1,1,1,0,8,0,0,2014,03,27,0,0
A672755,0,0,0,2556,19,17,0,0,0,1,7,0,17,50,0,2014,02,18,0,0
A700565,0,2,0,731,15,5,0,0,1,1,4,0,19,50,0,2015,05,03,0,0
A702011,0,2,1,91,1,15,1,1,1,1,1,0,18,22,0,2015,07,30,1,0
A702877,1,3,0,61,24,5,2,1,0,1,6,0,15,32,0,2015,05,29,1,1
A707509,0,3,0,181,2,12,1,1,0,1,1,0,18,8,0,2015,08,25,1,0
A720081,1,3,0,15,17,17,2,0,0,1,6,0,0,0,0,2016,02,15,1,2
A709784,0,3,0,366,35,5,0,0,0,1,4,0,13,55,0,2015,10,27,0,1
A706496,1,4,1,6,1,7,3,2,1,1,1,0,9,30,0,2015,07,03,1,0
A690456,0,1,0,1461,28,8,2,1,0,1,2,0,15,26,0,2014,10,24,0,1
A691671,1,3,1,731,1,7,3,2,1,1,1,0,9,0,0,2014,11,11,0,0
A699884,1,1,1,731,1,19,3,2,1,1,1,0,16,16,0,2015,04,03,0,1
A719410,0,2,0,731,15,9,1,1,1,0,4,0,17,35,0,2016,01,25,0,0
A665400,0,2,1,61,1,6,0,0,1,1,1,0,16,10,0,2013,11,10,1,1
A692240,1,2,1,91,1,5,1,1,1,1,1,0,14,7,0,2014,11,29,1,1
A666892,0,2,0,731,13,0,1,1,0,1,0,0,18,37,0,2013,11,16,0,0
A696240,0,2,0,2191,19,9,1,1,0,1,7,0,17,33,0,2015,02,05,0,0
A706331,0,2,1,61,1,5,0,0,1,1,1,0,14,37,0,2015,08,29,1,1
A681250,0,3,0,2191,44,27,1,1,0,1,0,0,12,9,0,2014,07,12,0,0
A697246,1,3,0,211,31,9,2,0,0,1,0,0,13,42,0,2015,02,24,1,1
A669733,1,2,0,61,22,5,0,0,1,1,7,0,13,53,0,2014,01,15,1,1
A687771,0,2,1,61,1,7,0,0,1,1,1,0,12,15,0,2014,11,28,1,0
A691952,1,3,1,61,16,2,2,1,0,1,1,0,12,13,0,2014,11,13,1,0
A661682,1,2,1,121,1,14,1,1,1,1,1,0,19,10,0,2013,12,01,1,0
A710664,0,2,0,2556,15,0,0,0,1,1,4,0,14,37,0,2015,08,30,0,1
A664242,0,0,0,61,2,12,1,1,0,1,1,0,18,35,0,2013,10,30,1,0
A698626,0,1,1,4381,1,6,0,0,4,1,1,0,14,33,0,2015,03,31,0,1
A689933,0,0,1,61,1,7,0,0,1,1,1,0,19,5,0,2014,10,15,1,0
A696000,0,2,1,151,1,6,0,0,1,1,1,0,12,41,0,2015,02,11,1,0
A677320,0,2,0,2191,2,9,1,1,0,1,1,0,12,22,0,2014,08,30,0,0
A680218,0,3,0,2921,214,17,0,0,0,0,1,0,16,15,0,2015,08,06,0,1
A716406,0,3,1,1826,1,11,0,0,1,1,1,0,14,3,0,2015,11,29,0,1
A690676,0,2,0,731,14,5,1,1,0,1,3,0,15,37,0,2015,04,21,0,1
A698677,0,0,0,731,22,5,1,1,0,1,7,0,15,47,0,2015,03,21,0,1
A696842,0,0,0,731,13,5,2,0,0,1,0,0,13,2,0,2015,02,13,0,1
A699550,0,2,0,1461,52,5,0,0,0,0,5,0,17,18,0,2015,06,11,0,0
A697734,1,2,1,61,1,14,1,1,5,1,1,0,17,16,0,2015,03,03,1,0
A683255,0,1,1,31,1,11,2,0,1,1,1,0,10,38,0,2014,07,18,1,0
A692413,0,2,0,731,22,5,0,0,0,1,7,0,16,19,0,2014,11,28,0,1
A679555,0,2,0,271,102,9,1,1,0,1,2,0,15,25,0,2014,09,15,1,1
A692209,0,0,0,1096,30,0,1,1,0,1,5,0,14,13,0,2014,12,01,0,1
A668721,0,3,0,2921,41,9,2,0,0,1,1,0,11,47,0,2013,12,18,0,0
A675033,1,2,0,366,6,10,0,0,0,1,3,0,17,53,0,2014,03,23,0,0
A707643,0,2,1,61,1,15,1,1,1,1,1,0,18,27,0,2015,07,19,1,0
A613821,0,2,0,1826,2,4,1,1,0,1,1,0,8,18,0,2014,09,12,0,0
A706730,1,3,1,121,1,6,2,1,1,1,1,0,9,0,0,2015,07,03,1,0
A673641,0,2,0,366,31,17,0,0,0,1,0,0,16,56,0,2014,03,05,0,1
A717270,0,2,0,1461,87,16,0,0,0,1,6,0,16,57,0,2015,12,12,0,1
A673546,0,3,0,1096,104,5,0,0,0,1,5,0,13,40,0,2014,03,08,0,1
A704710,1,3,1,22,1,7,3,2,1,1,1,0,16,26,0,2015,06,08,1,1
A715788,0,2,0,366,37,9,0,0,0,0,5,0,16,14,0,2016,01,18,0,1
A674442,0,0,0,1461,31,5,0,0,0,1,0,0,15,46,0,2014,03,27,0,1
A687900,0,3,1,61,1,7,2,0,1,1,1,0,17,50,0,2014,09,29,1,0
A668890,1,3,0,121,19,8,1,1,0,1,7,0,12,25,0,2013,12,16,1,0
A716593,0,2,0,366,17,0,1,1,0,1,6,0,17,35,0,2015,11,28,0,0
A697567,0,2,0,1461,2,17,0,0,0,1,1,0,18,21,0,2015,03,23,0,0
A708827,1,3,1,366,1,7,3,2,1,1,1,0,9,0,0,2015,08,02,0,0
A677536,1,3,1,22,1,6,2,0,5,1,1,0,12,4,0,2014,04,26,1,0
A684863,0,0,0,1826,7,4,0,0,0,1,4,0,18,36,0,2014,07,31,0,0
A664504,0,0,0,301,2,9,1,1,0,1,1,0,16,13,0,2014,02,13,1,1
A669652,1,3,0,1461,15,4,2,0,1,1,4,0,16,6,0,2013,12,29,0,1
A673776,0,3,0,31,87,4,2,0,0,1,6,0,17,34,0,2014,03,04,1,0
A665975,0,2,0,1826,39,27,1,1,0,0,0,0,13,32,0,2013,11,09,0,1
A720089,1,3,0,15,17,29,2,0,0,1,6,0,0,0,0,2016,02,15,1,2
A707870,1,3,1,15,1,7,3,2,1,1,1,0,14,25,0,2015,07,19,1,1
A672271,1,1,0,3651,28,0,2,0,0,0,2,0,18,5,0,2014,02,13,0,0
A712125,0,2,1,61,1,18,1,1,1,1,1,0,13,18,0,2015,09,27,1,1
A712676,0,3,0,241,24,9,0,0,0,1,6,0,17,38,0,2015,10,06,1,0
A664119,0,2,0,121,38,42,1,1,0,1,0,0,17,4,0,2014,01,10,1,0
A676604,1,2,0,731,7,5,0,0,0,1,4,0,18,20,0,2014,04,20,0,0
A702418,0,2,0,61,15,29,2,0,1,1,4,0,14,39,0,2015,06,02,1,1
A703542,0,0,0,366,30,9,2,0,0,1,5,0,19,10,0,2015,05,29,0,0
A703201,0,2,0,271,39,9,1,1,0,0,0,0,16,15,0,2015,05,25,1,1
A703642,1,3,1,8,1,2,3,2,1,1,1,0,16,19,0,2015,05,27,1,1
A709467,0,0,0,2191,83,10,0,0,0,1,4,0,17,28,0,2015,10,17,0,0
A699584,0,0,0,91,7,4,1,1,0,1,4,0,18,26,0,2015,03,31,1,0
A667776,0,0,0,1096,22,5,0,0,0,1,7,0,13,10,0,2013,11,27,0,1
A700424,1,3,1,366,1,11,2,0,1,1,1,0,9,0,0,2015,04,14,0,0
A676440,1,3,1,8,1,7,2,1,1,1,1,0,11,39,0,2014,04,10,1,0
A688516,1,2,0,731,27,17,0,0,0,1,0,0,18,39,0,2014,09,24,0,0
A679639,1,3,1,366,1,5,2,0,1,1,1,0,17,28,0,2014,05,25,0,0
